CATEGORIA;PRODUCTO;DESCRIPCION;EMPRESA_TIENDA;PROD_CELIACO;CODIGO_BARRAS;FECHA_CREACION
Productos congelados;Salteado Chapsui, 500 gr, 1 kg y 2 kg;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Salteado Mediterráneo, 500g;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Salteado Thai, 500g;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Mix tropical, 400g;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Base Carbonada, congelada 500g;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Base Estofado, congelado 500g;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Base Lentejas, 500g;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Base Porotos granados, 500g;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Base tomaticán, 500g;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Cebolla cubo congelada, 150gr;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Cebolla morada congelada, 150gr;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Mix Pimentón congelado;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Sofrito Tomate - Apio, 150gr;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Sofrito tradicional, 150gr;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Espárragos en trozos congelados, 350g;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Habas peladas congeladas, 350gr;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Charquicán, 750g;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Tuti mango, 400g;Fruta congelada;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Arándano congelado, 400g;Fruta congelada;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Mango 400g;Fruta congelada;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Smoothie detox 500gr;Fruta congelada;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Smoothie vitality 500gr;Fruta congelada;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Frambuesa congelada, 250 gr y 2 kg;Fruta congelada;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Frutilla congelada 450g y 2kg;Fruta congelada;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Frutimix, 400g;Fruta congelada;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Pulpa de Maracuyá con pepas, 400gr;Fruta congelada;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Jugo de limón 100%, congelado, 1kg;Fruta congelada;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Mix de Berries, 400g;Fruta congelada;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Papas pre fritas formato bastón (para sus formatos 500g- 1 kg);Papas prefritas;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Papas duquesas Tradicional (formatos 500g - 1 kg);Papas prefritas;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Papas duquesas Finas hierbas (formato 500g);Papas prefritas;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Papas duquesas Barbecue (formato 500g);Papas prefritas;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Papas pre fritas cubo FDM (formato 750g);Papas prefritas;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Pasta de Choclo con Albahaca, bolsa 500gr, 1kg y 2,5 kg;Plato preparado;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Humitas congeladas, 600gr;Plato preparado;Frutos del Maipo;True;NN;2024-10-31
Aceites;Aceite de Coco virgen Mi Tierra, 350gr;Aceite de coco;NutrisaCorp;True;NN;2024-10-31
Bebidas y jugos;Néctar Piña, 200ml;Néctar;Soprole;True;NN;2024-10-31
Bebidas y jugos;Nectar Durazno caja 1Lt;Néctar;Soprole;True;NN;2024-10-31
Aderezos, Salsas y Aliños;Aderezo Mostaza Miel marca American Classic, 453 g;Mostaza;"American classic - importado
por Cencosud";True;NN;2024-10-31
Panes y productos horneados y Pastelería;Molde integral sin gluten, 480G;Pan de molde;Cuisine&Co - JUMBO;True;NN;2024-10-31
Panes y productos horneados y Pastelería;Molde multi semillas sin gluten, 480G;Pan de molde;Cuisine&Co - JUMBO;True;NN;2024-10-31
Panes y productos horneados y Pastelería;Molde blanco sin gluten, 480G;Pan de molde;Cuisine&Co - JUMBO;True;NN;2024-10-31
Queques, alfajores, productos horneados;Queque Vainilla sin gluten CUISINE&CO 200G;Queques;Cuisine&Co - JUMBO;True;NN;2024-10-31
Queques, alfajores, productos horneados;Queque Chocolate sin gluten CUISINE&CO 200G;Queques;Cuisine&Co - JUMBO;True;NN;2024-10-31
Queques, alfajores, productos horneados;Magdalenas chips sin gluten;Magdalenas;Cuisine&Co - JUMBO;True;NN;2024-10-31
Cereales para desayuno y barras de cereal;Barra Cereal con proteína KIRKLAND, 42 UN;Barra de cereal;"KIRKLAND - Importado por
Cencosud";True;NN;2024-10-31
Golosinas: caramelos, gomitas, otros;Turrón duro, 150 gr;Turrones;"Memorable - Importa
Cencosud";True;NN;2024-10-31
Chocolates y coberturas;Bombón Berggold naranja limón, 250GR;Bombón;Berggold - Importa Cencosud;True;NN;2024-10-31
Chocolates y coberturas;Cacao soluble 70%, lata 300gr;Chocolate en polvo;Valor - Importa Cencosud;True;NN;2024-10-31
Chocolates y coberturas;Chocolate negro 85%, sin azúcar, 100gr;Chocolate;Valor - Importa Cencosud;True;NN;2024-10-31
Chocolates y coberturas;Chocolate negro 70% sabor frambuesa, 100gr;Chocolate;Valor - Importa Cencosud;True;NN;2024-10-31
Chocolates y coberturas;Chocolate negro 82% cacao, 100gr;Chocolate;Valor - Importa Cencosud;True;NN;2024-10-31
Chocolates y coberturas;Chocolate negro 70%, 100gr;Chocolate;Valor - Importa Cencosud;True;NN;2024-10-31
Chocolates y coberturas;Chocolate negro 70% con sal, 100gr;Chocolate;Valor - Importa Cencosud;True;NN;2024-10-31
Chocolates y coberturas;Chocolate negro 70% sin azúcar;Chocolate;Valor - Importa Cencosud;True;NN;2024-10-31
Chocolates y coberturas;Chocolate negro 70% sabor menta, 100gr;Chocolate;Valor - Importa Cencosud;True;NN;2024-10-31
Leches;Leche ZEROLACTO s/ sabor descremada, 1lt;Leche sin lactosa;Soprole;True;NN;2024-10-31
Cremas;Crema para batir caja 1Lt;Crema;Soprole;True;NN;2024-10-31
Mantequillas y margarinas;Mantequilla de almendra, 765 gr;Mantequilla de almendra;"KIRKLAND - Importado por
Cencosud";True;NN;2024-10-31
Yogurt y leche cultivada;Yoghurt batido PACK 12x120g;Yogurt batido;Soprole;True;NN;2024-10-31
Yogurt y leche cultivada;Yoghurt batido Frambuesa 120g;Yogurt batido;Soprole;True;NN;2024-10-31
Yogurt y leche cultivada;Yoghurt batido PACK 16x120g;Yogurt batido;Soprole;True;NN;2024-10-31
Yogurt y leche cultivada;Yoghurt Protein+ sabor Frutilla 155g;Yogurt batido;Soprole;True;NN;2024-10-31
Yogurt y leche cultivada;Yogurt aflanado natrual,;Yogurt aflanado;Soprole;True;NN;2024-10-31
Cóctel y Snacks;Snack de esparrago, 38g;Snack de vegetal;"POSHI - Importado por
Cencosud";True;NN;2024-10-31
Cóctel y Snacks;Snack alcachofa, 45 g;Snack de vegetal;"POSHI - Importado por
Cencosud";True;NN;2024-10-31
Postres y compotas;Jalea Frambuesa, pote 110gr;Jalea;Soprole;True;NN;2024-10-31
Helados;Pura fruta Frambuesa (mini), multi pack 6 unidades 50ml y 70ml;Helado de agua;Nestlé;True;NN;2024-10-31
Cecinas;Chorizo parrillero marca La Española;Chorizo y Longanizas;PF Alimentos;True;NN;2024-10-31
Cecinas;Salchicha completera marca PF;Salchichas;PF Alimentos;True;NN;2024-10-31
Cecinas;Mortadela de pollo marca PF;Mortadela;PF Alimentos;True;NN;2024-10-31
Cecinas;Paté sabor jamón PF;Paté;PF Alimentos;True;NN;2024-10-31
Cecinas;Prieta Premium marca Receta del Abuelo;Prietas;PF Alimentos;True;NN;2024-10-31
Cecinas;Vienesa extra Dog marca PF;Salchicha;PF Alimentos;True;NN;2024-10-31
Carnes;Pollo entero con menudencias (bolsa) refrigerado y congelado;Pollo entero;Ariztía;True;NN;2024-10-31
Carnes;"Trutro de Pollo combinado (largo y corto) bandeja 1kg y peso
variable";Trutro de Pollo;Ariztía;True;NN;2024-10-31
Carnes;Trutro de Pollo combinado (largo y corto) peso variable;Trutro de Pollo;Ariztía;True;NN;2024-10-31
Ingredientes para repostería y panificación;Clara Líquida pasteurizada;Huevo pasteurizado;Agricovial;True;NN;2024-10-31
Ingredientes para repostería y panificación;Huevo liquido pasteurizado botella 1kg, 5kg, bidón 20kg;Huevo pasteurizado;Agricovial;True;NN;2024-10-31
Alimentos para regímenes especiales;Similac Total Comfort 3, tarro 820g;Formula láctea;Abbott - Nutrition;True;NN;2024-10-31
Aceites;Aceite Vegetal, 900cc y 3000cc;Aceite vegetal;Natura;True;NN;2024-10-31
Aceites;Aceite de Maravilla, 500cc, 900cc, 1lt, 1,5 lt, 3lt, 5llt;Aceite de maravilla;Natura;True;NN;2024-10-31
Huevo;Huevo cocido (duro) pelado, bolsa 30 unidades;Huevo cocido;Agricovial;True;NN;2024-10-31
